,File name,Net string,Traces
487,BPI Challenge 2017 - Offer log.6b555216-3f00-4a72-96d8-a762b08b16d1.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Returned')->n3, (n5, 'O_Sent (mail and online)')->n1, (n6, 'O_Create Offer')->n2, n1->(n4, 'O_Returned'), n2->(n4, 'O_Returned'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Sent (mail and online)', 'O_Create Offer', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted']]"
488,BPI Challenge 2017 - Offer log.cf833ced-9ff4-45d1-9e48-daa7e83ce781.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Sent (online only)')->n2, (n4, 'O_Sent (online only)')->n3, (n7, 'O_Created')->n1, n1->(n4, 'O_Sent (online only)'), n2->(n6, 'O_Refused'), n3->(n5, 'O_Returned') ], [], [])","[['O_Created', 'O_Sent (online only)', 'O_Refused', 'O_Returned'], ['O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Refused']]"
489,BPI Challenge 2017 - Offer log.960a274e-17c9-4b9e-9a30-3c5ad4b73021.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (online only)'), (n4, 'O_Returned'), (n5, 'O_Cancelled') ]
arcs: [ (n3, 'O_Sent (online only)')->n1, (n3, 'O_Sent (online only)')->n2, n1->(n5, 'O_Cancelled'), n2->(n4, 'O_Returned') ], [], [])","[['O_Sent (online only)', 'O_Returned', 'O_Cancelled'], ['O_Sent (online only)', 'O_Cancelled', 'O_Returned']]"
490,BPI Challenge 2017 - Offer log.57133642-3ec7-4314-a78d-881cff88a5bd.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Created'), (n7, 'O_Cancelled') ]
arcs: [ (n4, 'O_Returned')->n3, (n5, 'O_Sent (mail and online)')->n2, (n6, 'O_Created')->n1, n1->(n5, 'O_Sent (mail and online)'), n2->(n4, 'O_Returned'), n3->(n7, 'O_Cancelled') ], [], [])","[['O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled']]"
491,BPI Challenge 2017 - Offer log.a6765934-a03f-44fa-9572-7db64ae8cd7a.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Create Offer'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Sent (online only)')->n2, (n5, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, n1->(n4, 'O_Sent (online only)'), n2->(n6, 'O_Refused'), n3->(n6, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Refused'], ['O_Created', 'O_Create Offer', 'O_Sent (online only)', 'O_Refused'], ['O_Created', 'O_Sent (online only)', 'O_Create Offer', 'O_Refused']]"
492,BPI Challenge 2017 - Offer log.25195d32-d7e9-454b-a472-9a2a46b4e14a.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Refused'), (n8, 'O_Created') ]
arcs: [ (n5, 'O_Sent (online only)')->n2, (n5, 'O_Sent (online only)')->n3, (n6, 'O_Returned')->n4, (n8, 'O_Created')->n1, n1->(n5, 'O_Sent (online only)'), n2->(n7, 'O_Refused'), n3->(n6, 'O_Returned'), n4->(n7, 'O_Refused') ], [], [])","[['O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Refused']]"
493,BPI Challenge 2017 - Offer log.01027977-5774-4073-b7fb-42e2293bfe41.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Refused'), (n9, 'O_Created') ]
arcs: [ (n5, 'O_Returned')->n2, (n7, 'O_Create Offer')->n3, (n7, 'O_Create Offer')->n4, (n9, 'O_Created')->n1, n1->(n6, 'O_Sent (mail and online)'), n2->(n8, 'O_Refused'), n3->(n9, 'O_Created'), n4->(n5, 'O_Returned') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Created', 'O_Sent (mail and online)', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Refused', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Refused', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Returned', 'O_Refused', 'O_Created', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Refused']]"
494,BPI Challenge 2017 - Offer log.7664c120-3a76-41d7-b970-f774ec997ead.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n3, (n7, 'O_Create Offer')->n4, (n8, 'O_Created')->n1, n1->(n9, 'O_Cancelled'), n2->(n5, 'O_Returned'), n3->(n8, 'O_Created'), n4->(n6, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Cancelled', 'O_Returned'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Cancelled', 'O_Sent (mail and online)', 'O_Returned'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Created', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Cancelled', 'O_Returned']]"
495,BPI Challenge 2017 - Offer log.08c6beb9-0bbd-4346-b262-7786410fc89b.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (mail and online)'), (n5, 'O_Create Offer'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Sent (mail and online)')->n2, (n5, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, n1->(n4, 'O_Sent (mail and online)'), n2->(n6, 'O_Refused'), n3->(n4, 'O_Sent (mail and online)') ], [], [])","[['O_Created', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Refused']]"
496,BPI Challenge 2017 - Offer log.4f43329e-585e-4f81-a240-6f31234ceb94.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Create Offer'), (n4, 'O_Created'), (n5, 'O_Accepted') ]
arcs: [ (n3, 'O_Create Offer')->n2, (n4, 'O_Created')->n1, n1->(n5, 'O_Accepted'), n2->(n4, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Accepted']]"
497,BPI Challenge 2017 - Offer log.edce3c30-7e24-4aec-a562-db7932d302be.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Accepted') ]
arcs: [ (n5, 'O_Sent (online only)')->n2, (n5, 'O_Sent (online only)')->n3, (n7, 'O_Create Offer')->n4, (n8, 'O_Created')->n1, n1->(n5, 'O_Sent (online only)'), n2->(n6, 'O_Returned'), n3->(n9, 'O_Accepted'), n4->(n5, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Accepted'], ['O_Created', 'O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Accepted'], ['O_Created', 'O_Create Offer', 'O_Sent (online only)', 'O_Accepted', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Accepted', 'O_Returned']]"
498,BPI Challenge 2017 - Offer log.0b222dfa-0151-4381-9aa8-6db41d52af0b.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Refused') ]
arcs: [ (n4, 'O_Sent (online only)')->n1, (n5, 'O_Returned')->n2, (n6, 'O_Create Offer')->n3, n1->(n7, 'O_Refused'), n2->(n7, 'O_Refused'), n3->(n4, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Sent (online only)', 'O_Refused'], ['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Refused'], ['O_Returned', 'O_Create Offer', 'O_Sent (online only)', 'O_Refused']]"
499,BPI Challenge 2017 - Offer log.96b43485-e4f5-467a-b52c-c433c8d547b3.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (online only)'), (n7, 'O_Create Offer'), (n8, 'O_Cancelled') ]
arcs: [ (n5, 'O_Returned')->n3, (n6, 'O_Sent (online only)')->n1, (n7, 'O_Create Offer')->n2, (n7, 'O_Create Offer')->n4, n1->(n8, 'O_Cancelled'), n2->(n5, 'O_Returned'), n3->(n8, 'O_Cancelled'), n4->(n6, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled'], ['O_Create Offer', 'O_Returned', 'O_Sent (online only)', 'O_Cancelled']]"
500,BPI Challenge 2017 - Offer log.1547676d-12ab-4d32-a732-5c6a608079ff.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (online only)'), (n4, 'O_Create Offer'), (n5, 'O_Created') ]
arcs: [ (n4, 'O_Create Offer')->n2, (n5, 'O_Created')->n1, n1->(n3, 'O_Sent (online only)'), n2->(n5, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)']]"
501,BPI Challenge 2017 - Offer log.8eebbc39-bb69-4ae1-a3dd-cc919d7efbd7.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Create Offer'), (n7, 'O_Refused'), (n8, 'O_Created') ]
arcs: [ (n5, 'O_Sent (online only)')->n2, (n6, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, (n8, 'O_Created')->n4, n1->(n5, 'O_Sent (online only)'), n2->(n7, 'O_Refused'), n3->(n8, 'O_Created'), n4->(n7, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Refused']]"
502,BPI Challenge 2017 - Offer log.6e11741a-0cf7-47d0-b360-73ff6592d29d.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Refused'), (n9, 'O_Created') ]
arcs: [ (n5, 'O_Returned')->n2, (n6, 'O_Sent (mail and online)')->n1, (n7, 'O_Create Offer')->n3, (n9, 'O_Created')->n4, n1->(n5, 'O_Returned'), n2->(n8, 'O_Refused'), n3->(n9, 'O_Created'), n4->(n8, 'O_Refused') ], [], [])","[['O_Sent (mail and online)', 'O_Returned', 'O_Create Offer', 'O_Created', 'O_Refused'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Refused'], ['O_Sent (mail and online)', 'O_Create Offer', 'O_Created', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Created', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused'], ['O_Sent (mail and online)', 'O_Create Offer', 'O_Returned', 'O_Created', 'O_Refused']]"
503,BPI Challenge 2017 - Offer log.752c6459-4cfd-45c3-8413-62c347785912.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Refused'), (n9, 'O_Created') ]
arcs: [ (n6, 'O_Sent (mail and online)')->n3, (n7, 'O_Create Offer')->n2, (n7, 'O_Create Offer')->n4, (n9, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n9, 'O_Created'), n3->(n8, 'O_Refused'), n4->(n6, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Refused', 'O_Created', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Refused', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Refused'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Refused', 'O_Returned'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Refused']]"
504,BPI Challenge 2017 - Offer log.f2d576a5-a72e-43f9-9858-e2d33a6d799a.pnml,"(places: [ n1, n2 ]
transitions: [ (n3, 'O_Sent (mail and online)'), (n4, 'O_Create Offer'), (n5, 'O_Created') ]
arcs: [ (n4, 'O_Create Offer')->n2, (n5, 'O_Created')->n1, n1->(n3, 'O_Sent (mail and online)'), n2->(n3, 'O_Sent (mail and online)') ], [], [])","[['O_Created', 'O_Create Offer', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)']]"
505,BPI Challenge 2017 - Offer log.5fc8fd6e-b680-45a2-ad50-c3d54b31b054.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Create Offer'), (n8, 'O_Created') ]
arcs: [ (n5, 'O_Sent (online only)')->n2, (n7, 'O_Create Offer')->n3, (n7, 'O_Create Offer')->n4, (n8, 'O_Created')->n1, n1->(n6, 'O_Returned'), n2->(n6, 'O_Returned'), n3->(n8, 'O_Created'), n4->(n5, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned']]"
506,BPI Challenge 2017 - Offer log.ba09dc7a-7727-4523-82fd-9d0dab43fb97.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Refused') ]
arcs: [ (n5, 'O_Sent (mail and online)')->n1, (n6, 'O_Create Offer')->n2, (n6, 'O_Create Offer')->n3, n1->(n4, 'O_Returned'), n2->(n7, 'O_Refused'), n3->(n5, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Refused', 'O_Sent (mail and online)', 'O_Returned'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Refused', 'O_Returned']]"
507,BPI Challenge 2017 - Offer log.4be99c81-6262-441c-a667-1639da96a6a5.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Created'), (n7, 'O_Cancelled') ]
arcs: [ (n4, 'O_Returned')->n3, (n5, 'O_Sent (mail and online)')->n2, (n6, 'O_Created')->n1, n1->(n5, 'O_Sent (mail and online)'), n2->(n7, 'O_Cancelled'), n3->(n7, 'O_Cancelled') ], [], [])","[['O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Cancelled'], ['O_Returned', 'O_Created', 'O_Sent (mail and online)', 'O_Cancelled'], ['O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled']]"
508,BPI Challenge 2017 - Offer log.ffc38e0c-2c42-4955-b4ac-f76fa3993e30.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (online only)'), (n7, 'O_Create Offer'), (n8, 'O_Refused'), (n9, 'O_Created') ]
arcs: [ (n5, 'O_Returned')->n3, (n6, 'O_Sent (online only)')->n2, (n7, 'O_Create Offer')->n4, (n9, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n8, 'O_Refused'), n3->(n8, 'O_Refused'), n4->(n9, 'O_Created') ], [], [])","[['O_Sent (online only)', 'O_Create Offer', 'O_Created', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Refused']]"
509,BPI Challenge 2017 - Offer log.0fc6ed43-3ab3-402e-add9-fda92ac0c857.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Create Offer'), (n7, 'O_Created'), (n8, 'O_Cancelled') ]
arcs: [ (n5, 'O_Sent (online only)')->n3, (n6, 'O_Create Offer')->n4, (n7, 'O_Created')->n1, (n7, 'O_Created')->n2, n1->(n8, 'O_Cancelled'), n2->(n5, 'O_Sent (online only)'), n3->(n8, 'O_Cancelled'), n4->(n7, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Cancelled']]"
510,BPI Challenge 2017 - Offer log.67599650-c86b-4711-af78-33e0c2d09797.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Created'), (n6, 'O_Sent (online only)'), (n7, 'O_Returned'), (n8, 'O_Create Offer'), (n9, 'O_Refused') ]
arcs: [ (n10, 'O_Created')->n4, (n6, 'O_Sent (online only)')->n1, (n7, 'O_Returned')->n2, (n8, 'O_Create Offer')->n3, (n8, 'O_Create Offer')->n5, n1->(n7, 'O_Returned'), n2->(n9, 'O_Refused'), n3->(n10, 'O_Created'), n4->(n9, 'O_Refused'), n5->(n6, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Returned', 'O_Refused'], ['O_Create Offer', 'O_Sent (online only)', 'O_Returned', 'O_Created', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Refused']]"
511,BPI Challenge 2017 - Offer log.7ad641c4-86b0-4b13-a3df-d9c4a9927214.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n5, 'O_Sent (mail and online)')->n2, (n7, 'O_Created')->n1, (n7, 'O_Created')->n3, n1->(n5, 'O_Sent (mail and online)'), n2->(n4, 'O_Returned'), n3->(n6, 'O_Refused') ], [], [])","[['O_Created', 'O_Refused', 'O_Sent (mail and online)', 'O_Returned'], ['O_Created', 'O_Sent (mail and online)', 'O_Refused', 'O_Returned'], ['O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused']]"
512,BPI Challenge 2017 - Offer log.714d6c2a-238c-44c0-8169-cefec5862e28.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Created'), (n8, 'O_Accepted') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Create Offer')->n2, (n6, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, n1->(n8, 'O_Accepted'), n2->(n7, 'O_Created'), n3->(n5, 'O_Returned'), n4->(n8, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Created', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Accepted']]"
513,BPI Challenge 2017 - Offer log.62bcefaf-6e56-4347-a01f-05266f7cf902.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Created'), (n7, 'O_Cancelled') ]
arcs: [ (n4, 'O_Sent (online only)')->n2, (n5, 'O_Returned')->n3, (n6, 'O_Created')->n1, n1->(n4, 'O_Sent (online only)'), n2->(n5, 'O_Returned'), n3->(n7, 'O_Cancelled') ], [], [])","[['O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Cancelled']]"
514,BPI Challenge 2017 - Offer log.05ce9ac1-0363-470e-9101-5e21d58d8520.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (online only)'), (n6, 'O_Returned'), (n7, 'O_Created'), (n8, 'O_Accepted') ]
arcs: [ (n5, 'O_Sent (online only)')->n3, (n6, 'O_Returned')->n4, (n7, 'O_Created')->n1, (n7, 'O_Created')->n2, n1->(n6, 'O_Returned'), n2->(n5, 'O_Sent (online only)'), n3->(n8, 'O_Accepted'), n4->(n8, 'O_Accepted') ], [], [])","[['O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Accepted'], ['O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Accepted']]"
515,BPI Challenge 2017 - Offer log.edd9332d-aedc-4f18-836a-c1cc7601a9a6.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Returned'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Sent (online only)')->n3, (n7, 'O_Created')->n1, (n7, 'O_Created')->n2, n1->(n5, 'O_Returned'), n2->(n4, 'O_Sent (online only)'), n3->(n6, 'O_Refused') ], [], [])","[['O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Refused'], ['O_Created', 'O_Sent (online only)', 'O_Refused', 'O_Returned'], ['O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Refused']]"
516,BPI Challenge 2017 - Offer log.d28a250b-a96e-41c7-866c-df41eea9a8b1.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (mail and online)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n5, 'O_Create Offer')->n3, (n6, 'O_Created')->n1, (n6, 'O_Created')->n2, n1->(n4, 'O_Sent (mail and online)'), n2->(n7, 'O_Accepted'), n3->(n6, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Accepted', 'O_Sent (mail and online)']]"
517,BPI Challenge 2017 - Offer log.6fd3668f-a18c-4518-a49f-e009f2c90fd4.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Sent (online only)')->n2, (n5, 'O_Create Offer')->n3, (n6, 'O_Created')->n1, n1->(n4, 'O_Sent (online only)'), n2->(n7, 'O_Accepted'), n3->(n4, 'O_Sent (online only)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Accepted'], ['O_Created', 'O_Create Offer', 'O_Sent (online only)', 'O_Accepted']]"
518,BPI Challenge 2017 - Offer log.924c0a4e-ae46-42f1-a545-2c0eec081517.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Created') ]
arcs: [ (n6, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, (n7, 'O_Created')->n2, n1->(n4, 'O_Returned'), n2->(n5, 'O_Sent (mail and online)'), n3->(n7, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned']]"
519,BPI Challenge 2017 - Offer log.7a5a8284-ace8-4f3f-a088-3d31b68622d0.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Cancelled') ]
arcs: [ (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n3, (n7, 'O_Create Offer')->n4, (n8, 'O_Created')->n1, n1->(n6, 'O_Sent (mail and online)'), n2->(n9, 'O_Cancelled'), n3->(n8, 'O_Created'), n4->(n5, 'O_Returned') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Created', 'O_Sent (mail and online)', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Cancelled', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Cancelled']]"
520,BPI Challenge 2017 - Offer log.3b45c47b-42ac-4035-9dfc-cece9f8f229f.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (online only)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Cancelled') ]
arcs: [ (n4, 'O_Sent (online only)')->n2, (n5, 'O_Create Offer')->n3, (n6, 'O_Created')->n1, n1->(n7, 'O_Cancelled'), n2->(n7, 'O_Cancelled'), n3->(n4, 'O_Sent (online only)') ], [], [])","[['O_Created', 'O_Create Offer', 'O_Sent (online only)', 'O_Cancelled'], ['O_Create Offer', 'O_Sent (online only)', 'O_Created', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Cancelled']]"
521,BPI Challenge 2017 - Offer log.712266b3-3962-462b-a35f-90309afc9b1b.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Created'), (n6, 'O_Sent (online only)'), (n7, 'O_Returned'), (n8, 'O_Create Offer'), (n9, 'O_Refused') ]
arcs: [ (n10, 'O_Created')->n1, (n6, 'O_Sent (online only)')->n2, (n7, 'O_Returned')->n3, (n8, 'O_Create Offer')->n4, (n8, 'O_Create Offer')->n5, n1->(n6, 'O_Sent (online only)'), n2->(n9, 'O_Refused'), n3->(n9, 'O_Refused'), n4->(n10, 'O_Created'), n5->(n7, 'O_Returned') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (online only)', 'O_Refused'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Sent (online only)', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Sent (online only)', 'O_Returned', 'O_Refused']]"
522,BPI Challenge 2017 - Offer log.efcb4d26-361c-4a84-b01b-d3f30a851817.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Returned')->n3, (n5, 'O_Sent (mail and online)')->n1, (n6, 'O_Create Offer')->n2, n1->(n7, 'O_Accepted'), n2->(n4, 'O_Returned'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Sent (mail and online)', 'O_Create Offer', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted']]"
